player_name,player_id,season,season_type,team,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Trevor Ariza,arizatr01,2020,RS,POR,1485,702,-.7193928182771591,2.235170283836747,1.515777465559588,3.543907625496652,-1.799370600174227,1.744537025322425,.1259764640966423,1.572213665483049,1.698190129579691,1.598360991532588,1.598360991532588,0,-.1099455570228713,1.861472910091678,1.751527353068806,.3325407714989611
Trevor Ariza,arizatr01,2020,RS,SAC,1649,791,-2.18025671985784,.5939064898514033,-1.586350230006437,-5.313755404144249,4.383343540390229,-.9304118637540197,-2.95027937302473,1.436890896572881,-1.513388476451849,.4976959513006226,.4976959513006226,0,-2.909239704415209,1.15045855351146,-1.758781150903749,-.2781217438975577
D.J. Augustin,augusdj01,2020,RS,ORL,2510,1215,.4801472537809452,-2.523070239415147,-2.042922985634202,-1.968527131652633,4.488525223780551,2.519998092127917,.0247532906642698,-1.254370608968773,-1.229617318304503,.9277129153131567,.9277129153131567,0,-.4853415953678041,-1.610277268422389,-2.095618863790193,-1.597164304358088
Deandre Ayton,aytonde01,2020,RS,PHO,2122,996,-1.859179050419869,2.722175713713368,.8629966632934991,-.3388093689252343,.5457535827074788,.2069442137822445,-1.647498493658005,2.46282198948746,.8153234958294551,1.810652170537651,1.810652170537651,0,-1.189553370676277,2.682386170299281,1.492832799623004,-.0618991883197177
Dwayne Bacon,bacondw01,2020,RS,CHA,1419,687,-5.404486036406212,-1.004510986979076,-6.408997023385288,-3.253554803028809,1.942173071715225,-1.311381731313584,-5.227162354225013,-.4151498743193595,-5.642312228544372,-1.009214104212776,-1.009214104212776,0,-4.778616439725872,-1.545735920066677,-6.32435235979255,-.4589514397872101
Marvin Bagley III,baglema01,2020,RS,SAC,706,334,-3.706310474455778,.6173179154526696,-3.088992559003108,-4.40271337302458,-3.781017668357366,-8.183731041381947,-4.06275509475677,-.2499664824459288,-4.312721577202699,-.2666896693762251,-.2666896693762251,0,-3.4468825139781,.0492088075305349,-3.397673706447565,.1498337888746878
Lonzo Ball,balllo01,2020,RS,NOP,3968,1817,-.4157018480749007,.0914254584622563,-.3242763896126444,.4140967089426068,.5342467404035924,.9483434493461992,-.2883820381216577,.2040165340738001,-.0843655040478576,2.49921121773946,2.49921121773946,0,1.110598319243419,.5353836871239965,1.645982006367416,1.15869632999047
Mo Bamba,bambamo01,2020,RS,ORL,1802,868,-1.376667604307443,2.047778289767805,.6711106854603615,.4611004499239275,2.805719154462953,3.26681960438688,-1.052102780372669,2.352687254514267,1.300584474141598,1.784249287953621,1.784249287953621,0,-1.156002832905954,2.035531172566032,.8795283396600784,-.5438321679385517
J.J. Barea,bareajo01,2020,RS,DAL,815,391,2.134898333392394,.879574745702886,3.01447307909528,.7240494887566832,-1.272110176934955,-.548060688178272,1.860728307436648,.4692887008721381,2.330017008308786,1.011161608444876,1.011161608444876,0,2.198117374035907,-1.687894067028776,.5102233070071314,-.2255829077715219
Harrison Barnes,barneha02,2020,RS,SAC,4680,2231,-.2177369591968785,-.6862385904136565,-.9039755496105351,.7954815832175617,-.2797491143193344,.5157324688982273,-.0063985176036233,-.6308898166656881,-.6372883342693114,2.411038805708135,2.411038805708135,0,-.2686364060545891,-.8274630355730578,-1.096099441627647,.2642450674048405
RJ Barrett,barrerj01,2020,RS,NYK,3576,1704,-1.776631912615478,-1.789018286774329,-3.565650199389808,-1.572683075075667,-4.45582034741598,-6.028503422491646,-1.776810577924367,-2.418714487856901,-4.195525065781267,-1.268091183326667,-1.268091183326667,0,-2.379807721016868,-1.950512191971333,-4.330319912988201,.9233562077460834
Will Barton,bartowi01,2020,RS,DEN,3911,1916,1.506912648125341,.818585942394318,2.325498590519659,2.602013862650614,1.621058826890264,4.223072689540878,1.801780284501965,1.021295462299574,2.823075746801539,5.419856056477099,5.419856056477099,0,1.44186422073374,1.390081076596617,2.831945297330356,-.5253360810907508
Keita Bates-Diop,bateske01,2020,RS,DEN,41,19,1.733128907385186,3.777380653491284,5.51050956087647,4.649187364983559,5.617043610412409,10.26623097539597,2.466699012271051,4.36629932771482,6.832998339985871,.0924353774012609,.0924353774012609,0,-.7233389241706463,.7458195788492797,.0224806546786335,-.5052679211326611
Keita Bates-Diop,bateske01,2020,RS,MIN,1401,646,-1.307014933928788,-2.467282705380967,-3.774297639309756,-7.44939254011877,-.6067975932346844,-8.056190133353454,-2.651158763946519,-2.211417760586906,-4.862576524533425,-.6915070919095114,-.6915070919095114,0,-3.369100904423018,-2.632339669650548,-6.001440574073566,-.699359430905979
Nicolas Batum,batumni01,2020,RS,CHA,1028,505,-1.51407881688638,3.237148780863017,1.723069963976637,2.735591922900392,-.4174637573704755,2.318128165529916,-.7201422013499788,2.7105700043762,1.990427803026222,1.215620777324005,1.215620777324005,0,-1.105965805316207,1.995304123735068,.8893383184188608,-.4805005534259512
Aron Baynes,baynear01,2020,RS,PHO,2005,934,-.9480799834630171,.1039262759897766,-.8441537074732406,.4952508581796001,-1.223299084506949,-.7280482263273491,-.7077526928078886,-.1466170096879408,-.8543697024958293,.9071035310704122,.9071035310704122,0,-1.036464707264894,.7409003907457572,-.2955643165191373,.4272640063464643
Kent Bazemore,bazemke01,2020,RS,POR,2374,1111,-2.779354132635921,1.998938223670617,-.7804159089653033,-4.795765179795576,4.196227818100478,-.5995373616950985,-3.384317705536694,2.63632563622898,-.7479920693077142,1.145639570747771,1.145639570747771,0,-2.499670017385133,2.392223150072919,-.1074468673122135,.973807380901292
Kent Bazemore,bazemke01,2020,RS,SAC,1052,493,-.9777550905850543,2.913421318836928,1.935666228251874,-1.997409391237574,4.167753661007246,2.170344269769672,-1.244785504534855,3.358965315581036,2.114179811046181,1.224527849327838,1.224527849327838,0,-1.065835081452076,2.745154996935176,1.6793199154831,.0873062994368787
Darius Bazley,bazleda01,2020,RS,OKC,1926,909,-4.597257016921444,2.027842736567768,-2.569414280353675,-7.788771586017252,4.443775996082585,-3.344995589934667,-5.554523604084026,2.652996870419314,-2.901526733664712,-.0699343414685146,-.0699343414685146,0,-5.551152950683967,1.234816466942559,-4.316336483741408,-.4926179949706281
Bradley Beal,bealbr01,2020,RS,WAS,4433,2053,5.382568659329898,-2.931393302013334,2.451175357316564,3.713485509592712,-6.529028726312149,-2.815543216719437,5.377275878192297,-3.794144564085858,1.583131314106438,4.586737781252005,4.586737781252005,0,5.304581396981725,-3.7923604401682,1.512220956813525,1.07933600431338
Malik Beasley,beaslma01,2020,RS,MIN,1024,463,1.242927185502186,-3.943854322154442,-2.700927136652257,3.368250495859615,-7.549985986115171,-4.181735490255557,1.815057060885116,-4.921822135559056,-3.10676507467394,-.0845021801935386,-.0845021801935386,0,2.529081499239479,-3.843690913936139,-1.31460941469666,.2737067286995015
Malik Beasley,beaslma01,2020,RS,DEN,1580,746,-1.875308199570155,1.005381554586499,-.8699266449836565,-.3024629918677477,1.160004005503567,.8575410136358192,-1.688363814477249,1.097103112404173,-.5912607020730765,.8223811117318207,.8223811117318207,0,-1.437240813784517,.3264100394732569,-1.11083077431126,.0924706901757046
Marco Belinelli,belinma01,2020,RS,SAS,1679,779,-.5054522074471148,-3.910417089608524,-4.415869297055639,2.292034580165905,-.255045969546405,2.0369886106195,.0449729900842811,-3.382676351960832,-3.33770336187655,-.2326937364476094,-.2326937364476094,0,-.1899002722726682,-4.205620110013649,-4.395520382286317,-.3870122689014515
Jordan Bell,belljo01,2020,RS,MIN,511,235,-1.037513730542659,.7181043330780389,-.3194093974646198,-1.041937119783672,3.266473455807597,2.224536336023925,-1.070030310930269,1.330605284803223,.2605749738729541,.3616783138231482,.3616783138231482,0,-.9125004287399766,-.5491330547679238,-1.4616334835079,.2032358211130649
Jordan Bell,belljo01,2020,RS,MEM,47,21,3.377678100379133,-11.64318131549719,-8.265503215118056,6.385434662607988,-12.67566406212385,-6.290229399515857,4.31212016855832,-12.50533255262491,-8.193212384066587,-.0599561351159804,-.0599561351159804,0,2.521145129535322,-9.558568317009806,-7.037423187474484,2.86138704620386
DeAndre' Bembry,bembrde01,2020,RS,ATL,2015,915,-3.247624259372548,2.422021620921341,-.8256026384512074,-6.767894620657094,1.38045935418634,-5.387435266470753,-4.171403548656077,2.426090939426473,-1.745312609229603,.4710600403375342,.4710600403375342,0,-3.408844232373247,2.021261999726483,-1.387582232646763,.4432701229647003
Dragan Bender,bendedr01,2020,RS,MIL,204,91,-1.648062982222134,-2.846001135352736,-4.49406411757487,7.224109795640519,5.360561881301179,12.5846716769417,.0362888500369169,-1.495234042188622,-1.458945192151705,.0607081153756791,.0607081153756791,0,-.8461477290600651,-1.916414885137828,-2.762562614197893,1.304425718960786
Dragan Bender,bendedr01,2020,RS,GSW,411,195,-2.393431032517499,-2.329102581208041,-4.72253361372554,-2.674319415884417,-.5221806420209493,-3.196500057905366,-2.504819912911082,-1.992721150699829,-4.49754106361091,-.175372190885641,-.175372190885641,0,-1.800205520196472,-.7610385597567154,-2.561244079953187,.8862745639353427
Davis Bertans,bertada01,2020,RS,WAS,3494,1583,2.379993469817968,-.3998925842149095,1.980100885603059,4.364198746394544,-.8909607843774464,3.473237962017097,2.931926200804886,-.4434019683923591,2.488524232412527,4.284269400491588,4.284269400491588,0,3.543010208371775,-.563791804439141,2.979218403932633,1.286882186225748
Patrick Beverley,beverpa01,2020,RS,LAC,2749,1299,.5912755334920632,2.979808563963154,3.571084097455217,4.00389137875823,3.522165540498568,7.526056919256797,1.30239824331559,3.229250641908945,4.531648885224535,4.800487892037344,4.800487892037344,0,1.171731380673271,3.96003601229676,5.131767392970031,-.5372037137328562
Khem Birch,birchkh01,2020,RS,ORL,1599,777,-2.594630931980538,1.185064095930693,-1.409566836049845,-4.695229669514344,1.631010031600971,-3.064219637913372,-3.180799016357798,1.337002778769918,-1.84379623758788,.3554830188003123,.3554830188003123,0,-3.793013680851112,1.116070612954541,-2.676943067896572,-1.067059189107397
Goga Bitadze,bitadgo01,2020,RS,IND,896,410,-5.013783265264146,.2465131205084354,-4.76727014475571,-3.910753116365068,-.1365702014391123,-4.04732331780418,-5.085328210573747,.1238608089799268,-4.96146740159382,-.4629925920930128,-.4629925920930128,0,-4.5224933124325,-.4992949955490978,-5.021788307981598,.0867228079474286
Bismack Biyombo,biyombi01,2020,RS,CHA,2066,1029,-2.645134771105611,-1.220366069134086,-3.865500840239697,-.7993189132935844,.5889679547767268,-.2103509585168576,-2.380659839235755,-.8592361183459138,-3.239895957581669,-.2550953970514686,-.2550953970514686,0,-2.356732129391903,-2.041386634412217,-4.398118763804121,-.8317900841791486
Nemanja Bjelica,bjeline01,2020,RS,SAC,3760,1821,1.363056231472529,-.67273568664648,.6903205448260488,3.704141901202841,-2.759483120544898,.9446587806579432,1.950233037472593,-1.14509397266558,.8051390648070136,3.282167685222646,3.282167685222646,0,1.788606104340223,-.2329300266093674,1.555676077730855,-.6427821213317936
Eric Bledsoe,bledser01,2020,RS,MIL,3429,1524,1.709544710014645,1.086986245107461,2.796530955122106,1.72438970192914,1.927176962044523,3.651566663973663,1.772718358587602,1.23048649414978,3.003204852737382,4.534913786827068,4.534913786827068,0,1.364533837462619,1.164353834437778,2.528887671900397,1.402816734414548
Bogdan Bogdanovic,bogdabo01,2020,RS,SAC,3101,1510,1.241980051266104,-.5325888918863927,.7093911593797114,-1.326938646488844,-.2800547694910828,-1.606993415979927,.7905567903018399,-.5042390852901848,.2863177050116551,2.322102736390134,2.322102736390134,0,1.163462047083671,-.0923131012469151,1.071148945836756,-.744681516224208
Bojan Bogdanovic,bogdabo02,2020,RS,UTA,4316,2083,.8025259696472475,-1.853650352379459,-1.051124382732211,3.209558973093021,-.1917426994344223,3.017816273658599,1.291125157656256,-1.633644734694419,-.3425195770381637,2.575436084777617,2.575436084777617,0,1.04351506133249,-2.18409341349106,-1.14057835215857,.6733415944720313
Jonah Bolden,boldejo01,2020,RS,PHO,71,33,-3.929695073392295,2.285940394440573,-1.643754678951722,-3.44411158596476,7.133297168565528,3.689185582600769,-4.096598275238862,3.451792954656528,-.6448053205823339,.0355222457851858,.0355222457851858,0,-5.539588570485898,2.613645403876238,-2.92594316660966,.2241889811233728
Jonah Bolden,boldejo01,2020,RS,PHI,32,14,-8.26008398599606,-13.55666619531759,-21.81675018131365,-7.089900649334001,-21.12014857351683,-28.21004922285083,-8.538961168890747,-16.0374916920242,-24.57645286091495,-.161273383764865,-.161273383764865,0,-7.09421514984367,-9.821334022938213,-16.91554917278188,3.513333663167245
Marques Bolden,boldema01,2020,RS,CLE,7,3,-2.634338718537653,36.12395905534134,33.48962033680368,-23.58087326568376,45.59679966269427,22.01592639701051,-7.061070085707423,40.82622964659791,33.76515956089049,.0576234885669933,.0576234885669933,0,-6.116154988558597,33.52947170752481,27.41331671896621,3.16259852271882
Jordan Bone,bonejo01,2020,RS,DET,108,53,-5.657111597970371,-12.28475246270387,-17.94186406067424,-.5508843526493107,.6870129249403996,.1361285722910889,-4.913081811199497,-10.3258075743806,-15.2388893855801,-.3305257464503165,-.3305257464503165,0,-5.008359549221314,-11.87931515723861,-16.88767470645992,-2.168441658616679
Isaac Bonga,bongais01,2020,RS,WAS,2217,1025,-.5467404591284579,.5552372431037182,.0084967839752603,-.0856343506721881,6.049848391807069,5.964214041134881,-.5032958237723079,1.831996489710161,1.328700665937854,2.137164809641325,2.137164809641325,0,-1.182523091895288,1.498452750586106,.3159296586908173,.2002139363035658
Devin Booker,bookede01,2020,RS,PHO,4784,2241,3.259415119567886,-2.927020703024315,.332394416543571,6.756324413444643,-3.659614910162231,3.096709503282412,4.204898210165551,-3.243712356848075,.9611858533174753,4.297898221563236,4.297898221563236,0,3.780047816345565,-2.866100624334813,.913947192010752,1.314149284997724
Chris Boucher,bouchch01,2020,RS,TOR,1541,724,1.497501883444693,2.417894662766882,3.915396546211575,.3587418175967881,1.402243033055169,1.760984850651957,1.320910266577961,2.23040031515121,3.551310581729171,2.328033112935607,2.328033112935607,0,1.595053550256078,2.079211117683813,3.674264667939891,.0186089391583154
Brian Bowen II,bowenbr02,2020,RS,IND,59,29,-4.995759753383235,-1.625169309751105,-6.620929063134341,4.6539587011991,6.534314624825365,11.18827332602446,-3.308235303229591,-.0711075626481523,-3.379342865877744,-.0093249026092006,-.0093249026092006,0,-2.043474658906558,-2.741372148465681,-4.78484680737224,.1453369190561159
Ky Bowman,bowmaky01,2020,RS,GSW,2149,1015,-3.473932308588819,-1.388165660413448,-4.862097969002267,-3.829959072380811,2.423054534537179,-1.406904537843631,-3.693085745448668,-.6160408892933746,-4.309126634742043,-.8034502393423418,-.8034502393423418,0,-3.655422662744681,.2529822812258506,-3.40244038151883,-.4986448691695381
Avery Bradley,bradlav01,2020,RS,LAL,2547,1186,-1.707290215610133,.196777232364182,-1.510512983245951,-.5137437594255676,2.191771755537858,1.67802799611229,-1.59683291710597,.566266131729809,-1.030566785376161,1.0443075301887,1.0443075301887,0,-1.244651372379527,1.408064313989909,.1634129416103816,.3806055023491925
Tony Bradley,bradlto01,2020,RS,UTA,1151,535,1.940629519516151,2.123607547673165,4.064237067189316,2.839051148622582,-1.490509624233639,1.348541524388943,2.238470286209495,1.447925136459849,3.686395422669344,1.748515272439503,1.748515272439503,0,1.406829443675493,1.864703866503298,3.27153331017879,-.4843024501405739
Jarrell Brantley,brantja01,2020,RS,UTA,30,13,-8.976585469650724,.4409715754813271,-8.535613894169396,-12.80097721613816,16.22337366381384,3.422396447675677,-10.22242094879601,3.784793085096752,-6.437627863699261,-.0249959639935396,-.0249959639935396,0,-8.909485186054356,.965697368327016,-7.94378781772734,2.240543555108891
Ignas Brazdeikis,brazdig01,2020,RS,NYK,105,53,-4.469588677939393,-9.546829951072922,-14.01641862901232,2.700191094929291,-8.725529511656205,-6.025338416726914,-3.094442681294099,-9.840990103182511,-12.93543278447661,-.2741992969816645,-.2741992969816645,0,-2.059367164962999,-10.42872613755539,-12.48809330251839,-.4520371244744151
Mikal Bridges,bridgmi01,2020,RS,PHO,3811,1772,.1125289610354142,1.508428454837929,1.620957415873343,-.1631333702023302,1.732115689729565,1.568982319527235,.0457234728475885,1.665673950408609,1.711397423256198,4.03569654512971,4.03569654512971,0,-.4081821317244879,2.141614877558203,1.733432745833715,.0571710135986998
Miles Bridges,bridgmi02,2020,RS,CHA,4038,1995,-1.543252569588835,-.9788501511205631,-2.522102720709398,-.587457445756527,-4.557792189473854,-5.145249635230382,-1.378198073538753,-1.739642974255855,-3.117841047794608,-.372949098252795,-.372949098252795,0,-1.431547604149582,-2.085264543619691,-3.516812147769273,-.3969740375943839
Oshae Brissett,brissos01,2020,RS,TOR,283,135,-3.144731740183682,-1.177480193314429,-4.322211933498111,1.388680397050301,4.860199941700828,6.248880338751128,-2.443206305973304,-.077297792365231,-2.520504098338535,.0158203701750341,.0158203701750341,0,-2.239415507411929,-1.048661727959136,-3.288077235371065,.0863220708931382
Ryan Broekhoff,broekry01,2020,RS,DAL,388,180,1.494048842397302,1.366387081835098,2.860435924232399,2.201127938326833,-4.137054740631671,-1.935926802304837,1.664662496425072,.2717984395323544,1.936460935957426,.4323852884783899,.4323852884783899,0,1.903816135123412,-1.36739767439823,.5364184607251814,.4737388938190527
Malcolm Brogdon,brogdma01,2020,RS,IND,3033,1472,1.416108270555573,-.1770723003836817,1.239035970171891,-2.254876405384914,2.868878346750754,.6140019413658395,.7115636404300786,.4277986504796492,1.139362290909728,2.900636511864552,2.900636511864552,0,-.0114240411616491,.0406425153430579,.0292184741814087,-.7097523886761472
Dillon Brooks,brookdi01,2020,RS,MEM,3985,1851,-1.128448021866427,-.7203742818345029,-1.84882230370093,1.288929012922998,-.1414127201564966,1.147516292766502,-.6874569870075189,-.6463850199249499,-1.333842006932469,1.341100510546015,1.341100510546015,0,-.7828531558655883,.1511370661115094,-.631716089754079,.2827973239450592
Bruce Brown,brownbr01,2020,RS,DET,3336,1634,-1.651661743435964,2.240213638194054,.5885518947580901,-2.148370258037163,.0814730890674296,-2.066897168969733,-1.832520378002751,1.978138835745301,.1456184577425503,2.385311515830522,2.385311515830522,0,-2.368068492600222,1.638671877634339,-.7293966149658835,-1.211070688717877
Charles Brown Jr.,brownch02,2020,RS,ATL,87,40,-.3492395663476459,1.80866757865808,1.459428012310434,2.682905262777278,19.95881787019039,22.64172313296767,.4063498296144787,5.841741896204775,6.248091725819254,.1871424812057242,.1871424812057242,0,.7659612182151957,1.531476995192712,2.297438213407907,1.948807723673216
Jaylen Brown,brownja02,2020,RS,BOS,3534,1702,.9764213784202525,.0128516555238393,.9892730339440917,1.251306887034605,-2.393953664037439,-1.142646777002834,1.065284253927064,-.5350232878757506,.5302609660513138,2.855577285427266,2.855577285427266,0,1.022130233925651,.4289377515835171,1.451067985509168,.2551980256219529
Moses Brown,brownmo01,2020,RS,POR,74,33,-8.728609835929092,-11.45038030495523,-20.17899014088432,-9.286740873563431,-16.36428233194321,-25.65102320550664,-9.413477912676113,-13.10481142382577,-22.51828933650188,-.337825174417267,-.337825174417267,0,-6.748052097873296,-10.90447053986873,-17.65252263774203,1.530182348042111
Sterling Brown,brownst02,2020,RS,MIL,1472,665,-2.183692176544831,1.390642248510972,-.7930499280338594,-2.376007828351339,1.976593000719746,-.3994148276315928,-2.396282875372352,1.486911502196223,-.9093713731761284,.6253326014190033,.6253326014190033,0,-1.938795676854794,.4624651644727574,-1.476330512382037,.1369335717764847
Troy Brown Jr.,browntr01,2020,RS,WAS,3320,1519,-.8571324086263075,-.2324367079468519,-1.089569116573159,-2.275876904477339,-1.363744702987187,-3.639621607464527,-1.216829633960323,-.4045532028240724,-1.621382836784396,.8746029833218339,.8746029833218339,0,-1.15196071445933,-.5686834956938778,-1.720644210153208,-.0079651060591467
Jalen Brunson,brunsja01,2020,RS,DAL,2145,1022,1.194151629072296,.2300719430057126,1.424223572078009,1.602837484200193,3.099778940315328,4.70261642451552,1.267504508736335,.8300613814348514,2.097565890171186,2.511336649654565,2.511336649654565,0,1.403541118265539,-.3719376488850204,1.031603469380519,-.6576920961818684
Thomas Bryant,bryanth01,2020,RS,WAS,1972,901,-1.518828113494397,-1.01241338810945,-2.531241501603847,-.1368299037795078,-3.569553932672845,-3.706383836452352,-1.331645064945672,-1.515597660810529,-2.847242725756201,-.0448220970726878,-.0448220970726878,0,-1.69091923932429,-2.039247058442404,-3.730166297766695,.2750408629208689
Reggie Bullock,bullore01,2020,RS,NYK,1425,684,-1.538832423663642,.0985595943318192,-1.440272829331823,-2.027239150593389,1.435252037422746,-.5919871131706422,-1.682786822550005,.4184080216036512,-1.264378800946353,.5166371130526465,.5166371130526465,0,-1.997650123314048,.2767565284844146,-1.720893594829633,-.3560494602238763
Trey Burke,burketr01,2020,RS,PHI,664,329,2.177309829156604,-1.40303750720102,.7742723219555843,2.626081106145072,-1.182692088366349,1.443389017778723,2.391064580260233,-1.48238703694612,.9086775433141132,.601662186663773,.601662186663773,0,1.442287763951592,-1.837673396041296,-.3953856320897033,-2.070247305534772
Alec Burks,burksal01,2020,RS,PHI,464,222,.4448055380517411,-.2422955154002795,.2025100226514615,-4.421548385030265,-.0852943622878485,-4.506842747318114,-.5440909513193271,-.2500446007490823,-.7941355520684094,.2208155687898296,.2208155687898296,0,.6173895298744081,-.1366355163389569,.4807540135354512,-.3287747907181597
Alec Burks,burksal01,2020,RS,GSW,2960,1390,1.506085401237983,-1.312733813558803,.1933515876791803,-3.41433826918455,.2246447164452632,-3.189693552739287,.6830098782768281,-1.050566735456931,-.3675568571801031,1.688828154639627,1.688828154639627,0,-.2542928772593001,-.6674954112842024,-.9217882885435025,-.0451513400875912
Deonte Burton,burtode02,2020,RS,OKC,618,284,-6.081750258727825,-1.543291259866109,-7.625041518593934,-8.842321815072488,-.9417944085289082,-9.784116223601396,-7.032771224974721,-1.536246537093073,-8.569017762067794,-.8435369247521919,-.8435369247521919,0,-6.416314581389799,-2.728353190120476,-9.144667771510274,.0459422785451483
